timestamp,simDay,arrivalType,ageGroup,healthState,value
2021-02-22,70,new,20-29,deceased,124.82011872661901
2021-02-22,70,new,20-29,exposed,264092.0906942972
2021-02-22,70,new,20-29,infected1,66663.74871162708
2021-02-22,70,new,20-29,infected2,26466.178385235977
2021-02-22,70,new,20-29,recovered1,111709.070595517
2021-02-22,70,new,20-29,recovered2,43153.81767215864
2021-02-22,70,new,20-29,susceptible,7905583.085536124
2021-02-22,70,new,30-39,asymptomatic,261828.3718693431
2021-02-22,70,new,30-39,deceased,402.3627059169598
2021-02-22,70,new,30-39,exposed,309859.8865440484
2021-02-22,70,new,30-39,infected1,76947.28760132102
2021-02-22,70,new,30-39,infected2,30998.015897833524
2021-02-22,70,new,30-39,recovered1,134156.22411444056
2021-02-22,70,new,30-39,recovered2,51109.581989466664
2021-02-22,70,new,30-39,susceptible,8570816.862698082
2021-02-22,70,new,40-49,asymptomatic,238354.41781592957
2021-02-22,70,new,40-49,deceased,1113.93580206106
2021-02-22,70,new,40-49,exposed,281809.33791119175
2021-02-22,70,new,40-49,infected1,67365.1761629379
2021-02-22,70,new,40-49,infected2,27861.114827310495
2021-02-22,70,new,40-49,recovered1,125857.18574578916
2021-02-22,70,new,40-49,recovered2,46238.17566728761
2021-02-22,70,new,40-49,susceptible,7937331.326298729
2021-02-22,70,new,50-59,asymptomatic,173287.11391062822
2021-02-22,70,new,50-59,deceased,1487.8585831946186
2021-02-22,70,new,50-59,exposed,204467.42438208385
2021-02-22,70,new,50-59,infected1,48541.270935367735
2021-02-22,70,new,50-59,infected2,20146.307158625314
2021-02-22,70,new,50-59,recovered1,91054.43360311103
2021-02-22,70,new,50-59,recovered2,33346.32985459205
2021-02-22,70,new,50-59,susceptible,8596999.542522512
2021-02-22,70,new,60-69,asymptomatic,98473.88684126649
2021-02-22,70,new,60-69,deceased,1150.0681815400626
2021-02-22,70,new,60-69,exposed,115660.60776854809
2021-02-22,70,new,60-69,infected1,27468.136122574488
2021-02-22,70,new,60-69,infected2,11409.982011618698
2021-02-22,70,new,60-69,recovered1,51235.89584001263
2021-02-22,70,new,60-69,recovered2,19044.57401369403
2021-02-22,70,new,60-69,susceptible,7129070.604349402
2021-02-22,70,new,70-79,asymptomatic,49068.47073866283
2021-02-22,70,new,70-79,deceased,1505.332415891864
2021-02-22,70,new,70-79,exposed,57341.949856746476
2021-02-22,70,new,70-79,infected1,13670.82470047841
2021-02-22,70,new,70-79,infected2,5669.892786825245
2021-02-22,70,new,70-79,recovered1,24162.467364016193
2021-02-22,70,new,70-79,recovered2,9202.167253061976
2021-02-22,70,new,70-79,susceptible,5927091.304876993
2021-02-22,70,new,80+,asymptomatic,35305.29089600792
2021-02-22,70,new,80+,deceased,1385.5551954021
2021-02-22,70,new,80+,exposed,40189.168318853925
2021-02-22,70,new,80+,infected1,9741.258636363173
2021-02-22,70,new,80+,infected2,4052.339494096252
2021-02-22,70,new,80+,recovered1,16787.96743505677
2021-02-22,70,new,80+,recovered2,6506.095532590232
2021-02-22,70,new,80+,susceptible,3757007.603947127
2021-02-23,71,current,0-9,asymptomatic,134684.7934579205
2021-02-23,71,current,0-9,deceased,23.395933473777912
2021-02-23,71,current,0-9,exposed,16309.2028218294
2021-02-23,71,current,0-9,infected1,12977.990001141758
2021-02-23,71,current,0-9,infected2,10661.743124689723
2021-02-23,71,current,0-9,recovered1,67696.12432165303
2021-02-23,71,current,0-9,recovered2,46364.74532778383
2021-02-23,71,current,0-9,susceptible,6506306.005011507
2021-02-23,71,current,10-19,asymptomatic,189670.1920904475
2021-02-23,71,current,10-19,deceased,153.70113767461467
2021-02-23,71,current,10-19,exposed,22812.488690442064
2021-02-23,71,current,10-19,infected1,18263.393991534256
2021-02-23,71,current,10-19,infected2,14985.030496523726
2021-02-23,71,current,10-19,recovered1,95338.27214900643
2021-02-23,71,current,10-19,recovered2,64382.14763588215
2021-02-23,71,current,10-19,susceptible,6050190.77380849
2021-02-23,71,current,20-29,asymptomatic,134865.39776030363
2021-02-23,71,current,20-29,deceased,138.1460624097073
2021-02-23,71,current,20-29,exposed,16320.171280181183
2021-02-23,71,current,20-29,infected1,12235.75008518623
2021-02-23,71,current,20-29,infected2,10447.17408842002
2021-02-23,71,current,20-29,recovered1,68739.51966441292
2021-02-23,71,current,20-29,recovered2,44690.80146718716
2021-02-23,71,current,20-29,susceptible,6942326.039591899
2021-02-23,71,current,30-39,asymptomatic,157671.48710588255
2021-02-23,71,current,30-39,deceased,445.2545630387651
2021-02-23,71,current,30-39,exposed,19040.98376472554
2021-02-23,71,current,30-39,infected1,13546.358344877923
2021-02-23,71,current,30-39,infected2,11914.00238904816
2021-02-23,71,current,30-39,recovered1,81702.1281039397
2021-02-23,71,current,30-39,recovered2,52751.09392741647
2021-02-23,71,current,30-39,susceptible,7514677.69180107
2021-02-23,71,current,40-49,asymptomatic,143406.86561549315
2021-02-23,71,current,40-49,deceased,1232.1347199436402
2021-02-23,71,current,40-49,exposed,17298.41120265972
2021-02-23,71,current,40-49,infected1,10837.084078261783
2021-02-23,71,current,40-49,infected2,10142.8498863819
2021-02-23,71,current,40-49,recovered1,76138.11091759402
2021-02-23,71,current,40-49,recovered2,47439.09906115755
2021-02-23,71,current,40-49,susceptible,6961740.444518508
2021-02-23,71,current,50-59,asymptomatic,104279.5731726028
2021-02-23,71,current,50-59,deceased,1645.1380794667793
2021-02-23,71,current,50-59,exposed,12629.17313303542
2021-02-23,71,current,50-59,infected1,7694.715497996736
2021-02-23,71,current,50-59,infected2,7030.775614736558
2021-02-23,71,current,50-59,recovered1,55070.13296727483
2021-02-23,71,current,50-59,recovered2,34100.4906052991
2021-02-23,71,current,50-59,susceptible,7526615.0009295875
2021-02-23,71,current,60-69,asymptomatic,58956.38596669653
2021-02-23,71,current,60-69,deceased,1271.1910877975154
2021-02-23,71,current,60-69,exposed,7158.136609802617
2021-02-23,71,current,60-69,infected1,4353.879913483517
2021-02-23,71,current,60-69,infected2,3840.6054018051464
2021-02-23,71,current,60-69,recovered1,30875.946537007334
2021-02-23,71,current,60-69,recovered2,19360.86562300858
2021-02-23,71,current,60-69,susceptible,6029512.988860394
2021-02-23,71,current,70-79,asymptomatic,29222.08318488892
2021-02-23,71,current,70-79,deceased,1661.5058238009458
2021-02-23,71,current,70-79,exposed,3552.407436154805
2021-02-23,71,current,70-79,infected1,2158.623814090538
2021-02-23,71,current,70-79,infected2,1509.355252716653
2021-02-23,71,current,70-79,recovered1,14735.17480776217
2021-02-23,71,current,70-79,recovered2,9539.129452303978
2021-02-23,71,current,70-79,susceptible,4862910.720228282
2021-02-23,71,current,80+,asymptomatic,20438.652174635852
2021-02-23,71,current,80+,deceased,1524.6101575164716
2021-02-23,71,current,80+,exposed,2471.606961992319
2021-02-23,71,current,80+,infected1,1504.1949761736687
2021-02-23,71,current,80+,infected2,930.0242638123327
2021-02-23,71,current,80+,recovered1,10148.9074862782
2021-02-23,71,current,80+,recovered2,6652.184141813413
2021-02-23,71,current,80+,susceptible,2871154.819837778
2021-02-23,71,new,0-9,asymptomatic,244328.63585660653
2021-02-23,71,new,0-9,deceased,23.395933473777912
2021-02-23,71,new,0-9,exposed,288906.71762750077
2021-02-23,71,new,0-9,infected1,74496.52650168184
2021-02-23,71,new,0-9,infected2,29389.3138663924
2021-02-23,71,new,0-9,recovered1,119796.61178872973
2021-02-23,71,new,0-9,recovered2,48056.62572599998
2021-02-23,71,new,0-9,susceptible,7137882.819872238
2021-02-23,71,new,10-19,asymptomatic,343792.9726481255
2021-02-23,71,new,10-19,deceased,153.70113767461467
2021-02-23,71,new,10-19,exposed,405879.5253128203
2021-02-23,71,new,10-19,infected1,105151.37187919108
2021-02-23,71,new,10-19,infected2,41400.99059010197
2021-02-23,71,new,10-19,recovered1,167808.61347789018
2021-02-23,71,new,10-19,recovered2,66802.72633605215
2021-02-23,71,new,10-19,susceptible,6802689.901871233
2021-02-23,71,new,20-29,asymptomatic,244430.18572899333
2021-02-23,71,new,20-29,deceased,138.1460624097073
2021-02-23,71,new,20-29,exposed,287770.2554315723
2021-02-23,71,new,20-29,infected1,72938.03472298104
2021-02-23,71,new,20-29,infected2,29035.059045529015
2021-02-23,71,new,20-29,recovered1,122831.32081944305
2021-02-23,71,new,20-29,recovered2,47606.11051153466
2021-02-23,71,new,20-29,susceptible,7944177.711316803
2021-02-23,71,new,30-39,asymptomatic,287067.98068604135
2021-02-23,71,new,30-39,deceased,445.2545630387651
2021-02-23,71,new,30-39,exposed,337487.66504556214
2021-02-23,71,new,30-39,infected1,84123.1554451306
2021-02-23,71,new,30-39,infected2,33958.76148706397
2021-02-23,71,new,30-39,recovered1,147450.5305803178
2021-02-23,71,new,30-39,recovered2,56316.098137161505
2021-02-23,71,new,30-39,susceptible,8612355.067331517
2021-02-23,71,new,40-49,asymptomatic,261323.88622765325
2021-02-23,71,new,40-49,deceased,1232.1347199436402
2021-02-23,71,new,40-49,exposed,306913.64692852885
2021-02-23,71,new,40-49,infected1,73576.22046925401
2021-02-23,71,new,40-49,infected2,30468.40652869856
2021-02-23,71,new,40-49,recovered1,138396.93863930265
2021-02-23,71,new,40-49,recovered2,50960.5901577419
2021-02-23,71,new,40-49,susceptible,7975786.479000268
2021-02-23,71,new,50-59,asymptomatic,190087.58199975482
2021-02-23,71,new,50-59,deceased,1645.1380794667793
2021-02-23,71,new,50-59,exposed,222804.60139100126
2021-02-23,71,new,50-59,infected1,53031.620018088804
2021-02-23,71,new,50-59,infected2,22034.048230919405
2021-02-23,71,new,50-59,recovered1,100173.53768896073
2021-02-23,71,new,50-59,recovered2,36774.44779755559
2021-02-23,71,new,50-59,susceptible,8640414.349256106
2021-02-23,71,new,60-69,asymptomatic,108033.29288356539
2021-02-23,71,new,60-69,deceased,1271.1910877975154
2021-02-23,71,new,60-69,exposed,126058.30014041338
2021-02-23,71,new,60-69,infected1,30014.104705575734
2021-02-23,71,new,60-69,infected2,12478.6907968307
2021-02-23,71,new,60-69,recovered1,56343.413060876184
2021-02-23,71,new,60-69,recovered2,20991.04609454605
2021-02-23,71,new,60-69,susceptible,7168080.22004219
2021-02-23,71,new,70-79,asymptomatic,53818.14097681635
2021-02-23,71,new,70-79,deceased,1661.5058238009458
2021-02-23,71,new,70-79,exposed,62500.256397856305
2021-02-23,71,new,70-79,infected1,14938.186881665475
2021-02-23,71,new,70-79,infected2,6199.5871901491755
2021-02-23,71,new,70-79,recovered1,26508.51999295319
2021-02-23,71,new,70-79,recovered2,10128.035949328807
2021-02-23,71,new,70-79,susceptible,5959027.476795737
2021-02-23,71,new,80+,asymptomatic,38697.25302880615
2021-02-23,71,new,80+,deceased,1524.6101575164716
2021-02-23,71,new,80+,exposed,43779.74909516488
2021-02-23,71,new,80+,infected1,10633.037182594951
2021-02-23,71,new,80+,infected2,4426.061630716639
2021-02-23,71,new,80+,recovered1,18407.255877280306
2021-02-23,71,new,80+,recovered2,7164.788182455093
2021-02-23,71,new,80+,susceptible,3779360.086559792
2021-02-24,72,current,0-9,asymptomatic,146162.11358863986
2021-02-24,72,current,0-9,deceased,25.78078139773231
2021-02-24,72,current,0-9,exposed,17524.110465000333
2021-02-24,72,current,0-9,infected1,14042.229558904026
2021-02-24,72,current,0-9,infected2,11637.79068404109
2021-02-24,72,current,0-9,recovered1,73901.39517498158
2021-02-24,72,current,0-9,recovered2,50780.15424184079
2021-02-24,72,current,0-9,susceptible,6480950.425505194
2021-02-24,72,current,10-19,asymptomatic,205610.1130696534
2021-02-24,72,current,10-19,deceased,169.28876751682682
2021-02-24,72,current,10-19,exposed,24456.139923330844
2021-02-24,72,current,10-19,infected1,19735.535444299523
2021-02-24,72,current,10-19,infected2,16342.900348480274
2021-02-24,72,current,10-19,recovered1,104055.41306359625
2021-02-24,72,current,10-19,recovered2,70606.33140860133
2021-02-24,72,current,10-19,susceptible,6014820.277974524
2021-02-24,72,current,20-29,asymptomatic,146346.9206898766
2021-02-24,72,current,20-29,deceased,152.72270870115787
2021-02-24,72,current,20-29,exposed,17538.02910767839
2021-02-24,72,current,20-29,infected1,13231.718434152597
2021-02-24,72,current,20-29,infected2,11389.405585344444
2021-02-24,72,current,20-29,recovered1,75079.57169358825
2021-02-24,72,current,20-29,recovered2,49075.11258291827
2021-02-24,72,current,20-29,susceptible,6916949.51919774
2021-02-24,72,current,30-39,asymptomatic,171043.35235108205
2021-02-24,72,current,30-39,deceased,492.1080642131394
2021-02-24,72,current,30-39,exposed,20455.464579738884
2021-02-24,72,current,30-39,infected1,14639.119571101819
2021-02-24,72,current,30-39,infected2,12973.290185511254
2021-02-24,72,current,30-39,recovered1,89207.64541654986
2021-02-24,72,current,30-39,recovered2,57856.29939613071
2021-02-24,72,current,30-39,susceptible,7485081.720435671
2021-02-24,72,current,40-49,asymptomatic,155544.73583070867
2021-02-24,72,current,40-49,deceased,1360.8851505387902
2021-02-24,72,current,40-49,exposed,18581.915597955678
2021-02-24,72,current,40-49,infected1,11699.254811114328
2021-02-24,72,current,40-49,infected2,11019.097273412552
2021-02-24,72,current,40-49,recovered1,83137.04419150284
2021-02-24,72,current,40-49,recovered2,52036.275536916706
2021-02-24,72,current,40-49,susceptible,6934855.791607848
2021-02-24,72,current,50-59,asymptomatic,113179.50310107436
2021-02-24,72,current,50-59,deceased,1816.4165225567715
2021-02-24,72,current,50-59,exposed,13583.650593163147
2021-02-24,72,current,50-59,infected1,8313.106948031658
2021-02-24,72,current,50-59,infected2,7637.795166011631
2021-02-24,72,current,50-59,recovered1,60151.15516561974
2021-02-24,72,current,50-59,recovered2,37426.05431575419
2021-02-24,72,current,50-59,susceptible,7506957.318187786
2021-02-24,72,current,60-69,asymptomatic,64015.42491071205
2021-02-24,72,current,60-69,deceased,1403.121563531554
2021-02-24,72,current,60-69,exposed,7705.186022950744
2021-02-24,72,current,60-69,infected1,4706.576789209375
2021-02-24,72,current,60-69,infected2,4173.2195388652835
2021-02-24,72,current,60-69,recovered1,33725.092708254284
2021-02-24,72,current,60-69,recovered2,21240.539910322168
2021-02-24,72,current,60-69,susceptible,6018360.838556152
2021-02-24,72,current,70-79,asymptomatic,31737.41016153212
2021-02-24,72,current,70-79,deceased,1831.5053466704903
2021-02-24,72,current,70-79,exposed,3825.747242710102
2021-02-24,72,current,70-79,infected1,2334.2928247237696
2021-02-24,72,current,70-79,infected2,1638.5088808860642
2021-02-24,72,current,70-79,recovered1,16086.945346606766
2021-02-24,72,current,70-79,recovered2,10461.551543509308
2021-02-24,72,current,70-79,susceptible,4857373.038653362
2021-02-24,72,current,80+,asymptomatic,22183.28162222756
2021-02-24,72,current,80+,deceased,1675.7667070443313
2021-02-24,72,current,80+,exposed,2660.7677168727264
2021-02-24,72,current,80+,infected1,1625.8074445871137
2021-02-24,72,current,80+,infected2,1008.4716055962614
2021-02-24,72,current,80+,recovered1,11068.809676938568
2021-02-24,72,current,80+,recovered2,7298.400648086819
2021-02-24,72,current,80+,susceptible,2867303.6945786467
2021-02-24,72,new,0-9,asymptomatic,267503.50861442846
2021-02-24,72,new,0-9,deceased,25.78078139773231
2021-02-24,72,new,0-9,exposed,314298.6489574508
2021-02-24,72,new,0-9,infected1,81415.21101510605
2021-02-24,72,new,0-9,infected2,32218.616500611184
2021-02-24,72,new,0-9,recovered1,131250.8582902132
2021-02-24,72,new,0-9,recovered2,52805.55333175537
2021-02-24,72,new,0-9,susceptible,7168093.83375602
2021-02-24,72,new,10-19,asymptomatic,376236.26924265595
2021-02-24,72,new,10-19,deceased,169.28876751682682
2021-02-24,72,new,10-19,exposed,441301.6187211963
2021-02-24,72,new,10-19,infected1,114852.82219586712
2021-02-24,72,new,10-19,infected2,45384.090113881924
2021-02-24,72,new,10-19,recovered1,183923.8776151453
2021-02-24,72,new,10-19,recovered2,73499.41589501737
2021-02-24,72,new,10-19,susceptible,6831100.474967661
2021-02-24,72,new,20-29,asymptomatic,267805.19265651004
2021-02-24,72,new,20-29,deceased,152.72270870115787
2021-02-24,72,new,20-29,exposed,313206.4677037014
2021-02-24,72,new,20-29,infected1,79689.45527694355
2021-02-24,72,new,20-29,infected2,31823.506085863686
2021-02-24,72,new,20-29,recovered1,134917.24696176357
2021-02-24,72,new,20-29,recovered2,52448.80494536113
2021-02-24,72,new,20-29,susceptible,7985102.04434595
2021-02-24,72,new,30-39,asymptomatic,314385.26950937335
2021-02-24,72,new,30-39,deceased,492.1080642131394
2021-02-24,72,new,30-39,exposed,367157.59747891827
2021-02-24,72,new,30-39,infected1,91839.69347347794
2021-02-24,72,new,30-39,infected2,37168.53442799926
2021-02-24,72,new,30-39,recovered1,161889.18506132666
2021-02-24,72,new,30-39,recovered2,61971.43272946123
2021-02-24,72,new,30-39,susceptible,8656398.423945086
2021-02-24,72,new,40-49,asymptomatic,286183.79149374145
2021-02-24,72,new,40-49,deceased,1360.8851505387902
2021-02-24,72,new,40-49,exposed,333871.6450500849
2021-02-24,72,new,40-49,infected1,80249.75134312987
2021-02-24,72,new,40-49,infected2,33288.62756206002
2021-02-24,72,new,40-49,recovered1,152007.18524989983
2021-02-24,72,new,40-49,recovered2,56083.89825584099
2021-02-24,72,new,40-49,susceptible,8016555.503048841
2021-02-24,72,new,50-59,asymptomatic,208291.2338532376
2021-02-24,72,new,50-59,deceased,1816.4165225567715
2021-02-24,72,new,50-59,exposed,242521.39678041995
2021-02-24,72,new,50-59,infected1,57861.462079589954
2021-02-24,72,new,50-59,infected2,24076.976499697572
2021-02-24,72,new,50-59,recovered1,110074.61541244524
2021-02-24,72,new,50-59,recovered2,40493.85013337001
2021-02-24,72,new,50-59,susceptible,8686373.22418764
2021-02-24,72,new,60-69,asymptomatic,118397.4907410264
2021-02-24,72,new,60-69,deceased,1403.121563531554
2021-02-24,72,new,60-69,exposed,137247.0695619416
2021-02-24,72,new,60-69,infected1,32754.62879927243
2021-02-24,72,new,60-69,infected2,13635.86352879396
2021-02-24,72,new,60-69,recovered1,61891.785979844666
2021-02-24,72,new,60-69,recovered2,23104.534635790882
2021-02-24,72,new,60-69,susceptible,7209142.45779769
2021-02-24,72,new,70-79,asymptomatic,58967.46069025539
2021-02-24,72,new,70-79,deceased,1831.5053466704903
2021-02-24,72,new,70-79,exposed,68053.40206501898
2021-02-24,72,new,70-79,infected1,16303.238749404047
2021-02-24,72,new,70-79,infected2,6773.124566871125
2021-02-24,72,new,70-79,recovered1,29061.908209788628
2021-02-24,72,new,70-79,recovered2,11141.04893632572
2021-02-24,72,new,70-79,susceptible,5992485.206961778
2021-02-24,72,new,80+,asymptomatic,42373.01659120768
2021-02-24,72,new,80+,deceased,1675.7667070443313
2021-02-24,72,new,80+,exposed,47643.72868373183
2021-02-24,72,new,80+,infected1,11593.189896613272
2021-02-24,72,new,80+,infected2,4830.46856567386
2021-02-24,72,new,80+,recovered1,20168.25372381728
2021-02-24,72,new,80+,recovered2,7884.972028023226
2021-02-24,72,new,80+,susceptible,3802593.2713509127
2021-02-25,73,current,0-9,asymptomatic,158405.5467477544
2021-02-25,73,current,0-9,deceased,28.38836041631351
2021-02-25,73,current,0-9,exposed,18789.590665030973
2021-02-25,73,current,0-9,infected1,15169.262046321597
2021-02-25,73,current,0-9,infected2,12679.441287867705
2021-02-25,73,current,0-9,recovered1,80599.39254404097
2021-02-25,73,current,0-9,recovered2,55587.331838285936
2021-02-25,73,current,0-9,susceptible,6453765.046510281
2021-02-25,73,current,10-19,asymptomatic,222555.37028382625
2021-02-25,73,current,10-19,deceased,186.31600343550664
2021-02-25,73,current,10-19,exposed,26157.216754012465
2021-02-25,73,current,10-19,infected1,21288.35261715818
2021-02-25,73,current,10-19,infected2,17787.98340318917
2021-02-25,73,current,10-19,recovered1,113447.3772521866
2021-02-25,73,current,10-19,recovered2,77380.89061987969
2021-02-25,73,current,10-19,susceptible,5976992.493066313
2021-02-25,73,current,20-29,asymptomatic,158597.88943896693
2021-02-25,73,current,20-29,deceased,168.6396272360984
2021-02-25,73,current,20-29,exposed,18807.599528665167
2021-02-25,73,current,20-29,infected1,14286.221545143422
2021-02-25,73,current,20-29,infected2,12394.44057883509
2021-02-25,73,current,20-29,recovered1,81921.31611989897
2021-02-25,73,current,20-29,recovered2,53849.659720197764
2021-02-25,73,current,20-29,susceptible,6889737.233441056
2021-02-25,73,current,30-39,asymptomatic,185306.0094624738
2021-02-25,73,current,30-39,deceased,543.1990988428477
2021-02-25,73,current,30-39,exposed,21928.816664692604
2021-02-25,73,current,30-39,infected1,15794.995317600255
2021-02-25,73,current,30-39,infected2,14101.984481384432
2021-02-25,73,current,30-39,recovered1,97305.53851492408
2021-02-25,73,current,30-39,recovered2,63412.8629032163
2021-02-25,73,current,30-39,susceptible,7453355.593556865
2021-02-25,73,current,40-49,asymptomatic,168490.54468399982
2021-02-25,73,current,40-49,deceased,1500.8931545421585
2021-02-25,73,current,40-49,exposed,19918.788063467317
2021-02-25,73,current,40-49,infected1,12610.557274044982
2021-02-25,73,current,40-49,infected2,11951.368748030536
2021-02-25,73,current,40-49,recovered1,90685.82421493587
2021-02-25,73,current,40-49,recovered2,57038.617684910845
2021-02-25,73,current,40-49,susceptible,6906038.406176067
2021-02-25,73,current,50-59,asymptomatic,122689.90560606837
2021-02-25,73,current,50-59,deceased,2002.6425276280377
2021-02-25,73,current,50-59,exposed,14581.394915106786
2021-02-25,73,current,50-59,infected1,8968.464423734578
2021-02-25,73,current,50-59,infected2,8284.4446589686
2021-02-25,73,current,50-59,recovered1,65635.33279522322
2021-02-25,73,current,50-59,recovered2,41046.28210660416
2021-02-25,73,current,50-59,susceptible,7485856.532966666
2021-02-25,73,current,60-69,asymptomatic,69427.66685009397
2021-02-25,73,current,60-69,deceased,1546.5984062020575
2021-02-25,73,current,60-69,exposed,8278.215443186613
2021-02-25,73,current,60-69,infected1,5080.936125627309
2021-02-25,73,current,60-69,infected2,4527.806043777396
2021-02-25,73,current,60-69,recovered1,36802.06444898035
2021-02-25,73,current,60-69,recovered2,23287.04370554517
2021-02-25,73,current,60-69,susceptible,6006379.668976583
2021-02-25,73,current,70-79,asymptomatic,34430.436727786895
2021-02-25,73,current,70-79,deceased,2016.2513829511383
2021-02-25,73,current,70-79,exposed,4112.447271508827
2021-02-25,73,current,70-79,infected1,2520.9439143175064
2021-02-25,73,current,70-79,infected2,1775.939816583384
2021-02-25,73,current,70-79,recovered1,17546.764633171
2021-02-25,73,current,70-79,recovered2,11465.729891239878
2021-02-25,73,current,70-79,susceptible,4851420.486362442
2021-02-25,73,current,80+,asymptomatic,24050.793367502745
2021-02-25,73,current,80+,deceased,1839.8192581346495
2021-02-25,73,current,80+,exposed,2859.1173371011946
2021-02-25,73,current,80+,infected1,1755.0065903862476
2021-02-25,73,current,80+,infected2,1091.8534119662957
2021-02-25,73,current,80+,recovered1,12061.495238026775
2021-02-25,73,current,80+,recovered2,8001.3728794971785
2021-02-25,73,current,80+,susceptible,2863165.541917385
2021-02-25,73,new,0-9,asymptomatic,292525.69644168037
2021-02-25,73,new,0-9,deceased,28.38836041631351
2021-02-25,73,new,0-9,exposed,341524.3342493495
2021-02-25,73,new,0-9,infected1,88859.10707826054
2021-02-25,73,new,0-9,infected2,35285.61200845946
2021-02-25,73,new,0-9,recovered1,143695.82147169329
2021-02-25,73,new,0-9,recovered2,57995.097062720284
2021-02-25,73,new,0-9,susceptible,7199985.148549537
2021-02-25,73,new,10-19,asymptomatic,411189.0586577473
2021-02-25,73,new,10-19,deceased,186.31600343550664
2021-02-25,73,new,10-19,exposed,479186.4515978781
2021-02-25,73,new,10-19,infected1,125268.57087646946
2021-02-25,73,new,10-19,infected2,49694.894180432835
2021-02-25,73,new,10-19,recovered1,201413.2988019034
2021-02-25,73,new,10-19,recovered2,80815.68903993812
2021-02-25,73,new,10-19,susceptible,6861019.877455754
2021-02-25,73,new,20-29,asymptomatic,293053.2697882209
2021-02-25,73,new,20-29,deceased,168.6396272360984
2021-02-25,73,new,20-29,exposed,340484.944134621
2021-02-25,73,new,20-29,infected1,86949.71551422191
2021-02-25,73,new,20-29,infected2,34843.37053859449
2021-02-25,73,new,20-29,recovered1,148025.47633664942
2021-02-25,73,new,20-29,recovered2,57716.90098985601
2021-02-25,73,new,20-29,susceptible,8027924.945757764
2021-02-25,73,new,30-39,asymptomatic,343883.57129310694
2021-02-25,73,new,30-39,deceased,543.1990988428477
2021-02-25,73,new,30-39,exposed,398965.6930945979
2021-02-25,73,new,30-39,infected1,100132.00706499247
2021-02-25,73,new,30-39,infected2,40640.61834549611
2021-02-25,73,new,30-39,recovered1,177540.734099115
2021-02-25,73,new,30-39,recovered2,68116.35439873648
2021-02-25,73,new,30-39,susceptible,8702478.628006341
2021-02-25,73,new,40-49,asymptomatic,313027.5869360945
2021-02-25,73,new,40-49,deceased,1500.8931545421585
2021-02-25,73,new,40-49,exposed,362770.24072037917
2021-02-25,73,new,40-49,infected1,87414.67619917785
2021-02-25,73,new,40-49,infected2,36333.15669160147
2021-02-25,73,new,40-49,recovered1,166751.06345812805
2021-02-25,73,new,40-49,recovered2,61644.94360739376
2021-02-25,73,new,40-49,susceptible,8059205.46677524
2021-02-25,73,new,50-59,asymptomatic,227972.39669302801
2021-02-25,73,new,50-59,deceased,2002.6425276280377
2021-02-25,73,new,50-59,exposed,263687.628171261
2021-02-25,73,new,50-59,infected1,63052.59226668101
2021-02-25,73,new,50-59,infected2,26283.818603904478
2021-02-25,73,new,50-59,recovered1,120804.90735378959
2021-02-25,73,new,50-59,recovered2,44531.66916182945
2021-02-25,73,new,50-59,susceptible,8734415.77069581
2021-02-25,73,new,60-69,asymptomatic,129610.94499524438
2021-02-25,73,new,60-69,deceased,1546.5984062020575
2021-02-25,73,new,60-69,exposed,149268.68512288426
2021-02-25,73,new,60-69,infected1,35702.47818203176
2021-02-25,73,new,60-69,infected2,14886.611021433777
2021-02-25,73,new,60-69,recovered1,67908.40051042459
2021-02-25,73,new,60-69,recovered2,25400.516954774288
2021-02-25,73,new,60-69,susceptible,7251892.062058784
2021-02-25,73,new,70-79,asymptomatic,64539.42748336356
2021-02-25,73,new,70-79,deceased,2016.2513829511383
2021-02-25,73,new,70-79,exposed,74022.89333752739
2021-02-25,73,new,70-79,infected1,17772.59567979619
2021-02-25,73,new,70-79,infected2,7393.077096910827
2021-02-25,73,new,70-79,recovered1,31836.346114120686
2021-02-25,73,new,70-79,recovered2,12247.862005620696
2021-02-25,73,new,70-79,susceptible,6027222.462717437
2021-02-25,73,new,80+,asymptomatic,46348.8478447576
2021-02-25,73,new,80+,deceased,1839.8192581346495
2021-02-25,73,new,80+,exposed,51795.91364604724
2021-02-25,73,new,80+,infected1,12626.366828023303
2021-02-25,73,new,80+,infected2,5267.363217742769
2021-02-25,73,new,80+,recovered1,22080.3150914079
2021-02-25,73,new,80+,recovered2,8671.313662884295
2021-02-25,73,new,80+,susceptible,3826564.2132598804
2021-02-26,74,current,0-9,asymptomatic,171430.62163832432
2021-02-26,74,current,0-9,deceased,31.234251557156934
2021-02-26,74,current,0-9,exposed,20119.422285599663
2021-02-26,74,current,0-9,infected1,16359.088321760053
2021-02-26,74,current,0-9,infected2,13789.436164563092
2021-02-26,74,current,0-9,recovered1,87815.79317210647
2021-02-26,74,current,0-9,recovered2,60815.09352181519
2021-02-26,74,current,0-9,susceptible,6424663.310644273
2021-02-26,74,current,10-19,asymptomatic,240514.3873267006
2021-02-26,74,current,10-19,deceased,204.87933212628388
2021-02-26,74,current,10-19,exposed,27932.43242253713
2021-02-26,74,current,10-19,infected1,22920.536237453667
2021-02-26,74,current,10-19,infected2,19323.137619890484
2021-02-26,74,current,10-19,recovered1,123545.5497244344
2021-02-26,74,current,10-19,recovered2,84745.08505598544
2021-02-26,74,current,10-19,susceptible,5936609.992280873
2021-02-26,74,current,20-29,asymptomatic,171634.96227371995
